,Unnamed: 0,property_type,place_name,lat,lon,price_aprox_usd,surface_total_in_m2,price_usd_per_m2,floor,expenses,description,title,geometry,index_right,dummy_property_type__apartment,dummy_property_type__house,dummy_property_type__store,distSubte,distEscuela,distHospital,distParque,dummy_acondicionado,dummy_amenities,dummy_alarma,dummy_ascensor,dummy_balcon,dummy_baulera,dummy_blindada,dummy_calefaccion,dummy_cancha,dummy_cine,dummy_cochera,dummy_contrafrente,dummy_crédito,dummy_electrógeno,dummy_estrenar,dummy_fitness,dummy_frente,dummy_frio-calor,dummy_guardacoche,dummy_gimnasio,dummy_jacuzzi,dummy_hidromasaje,dummy_hospital,dummy_jardin,dummy_lavarropas,dummy_lavadero,dummy_laundry,dummy_luminoso,dummy_living,dummy_metrobus,dummy_multisplit,dummy_parque,dummy_patio,dummy_parrilla,dummy_pentahome,dummy_pileta,dummy_premium,dummy_piscina,dummy_policlínico,dummy_profesional,dummy_quincho,dummy_refrigeración,dummy_residencial,dummy_reciclado,dummy_pozo,dummy_sauna,dummy_spa,dummy_split,dummy_solarium,dummy_sum,dummy_S.U.M,dummy_subte,dummy_suite,dummy_seguridad,dummy_terraza,dummy_vigilancia,precio_m2_usd,rooms
45,6495,PH,Caballito,-34.6097156,-58.4433275,224500,94,2388.2978723404253,,2387.64,"Excelente ph en planta baja, cuenta con 3 dormitorios amplios, patio, y terraza de uso exclusivo. Lavadero independiente, baño completo con bañadera y ventana al exterior. Aberturas y pisos originales. Posibilidad de un segundo baño. Parrilla.  Amplios ventanales en cada uno de sus ambientes.-Se supo conservar la esencia de lo antiguo combinando, de manera asertiva, ciertos detalles modernos. Ideal detallistas y con buen gusto!! NO PAGA EXPENSAS Uno de los dormitorios cuenta con un cuarto/escritorio de 2,33 * 2,65 con ventana. No esta la imagen en la publicacion.-",Depto.tipo casa de 4 ambientes en Venta en Cid campeador,POINT (-58.4433275 -34.6097156),0,0,0,0,1141.737490414427,311.6965428246217,497.3295122266073,0.24973715893381537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2388.0,9.0
46,6496,PH,Caballito,-34.6097156,-58.4433275,224500,94,2388.2978723404253,,2387.64,"Excelente ph en planta baja, cuenta con 3 dormitorios amplios, patio, y terraza de uso exclusivo. Lavadero independiente, baño completo con bañadera y ventana al exterior. Aberturas y pisos originales. Posibilidad de un segundo baño. Parrilla.  Amplios ventanales en cada uno de sus ambientes.-Se supo conservar la esencia de lo antiguo combinando, de manera asertiva, ciertos detalles modernos. Ideal detallistas y con buen gusto!! NO PAGA EXPENSAS Uno de los dormitorios cuenta con un cuarto/escritorio de 2,33 * 2,65 con ventana. No esta la imagen en la publicacion.-",Depto.tipo casa de 4 ambientes en Venta en Caballito,POINT (-58.4433275 -34.6097156),0,0,0,0,1141.737490414427,311.6965428246217,497.3295122266073,0.24973715893381537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2388.0,9.0
49,6614,apartment,Caballito,-34.604884,-58.45822,270000,111,2432.4324324324325,1.0,2387.64,"Corredor Responsable: Juan Carlos Treco - CUCICBA 4037Contacto: Marina Carpanelli - MLS ID # 420221080-9Semipiso con palier privado.Hermoso departamento de 4 ambientes tipo casa con gran patio y quincho techado con parrilla. Edificio de 9 años de antigüedad con muy buena piscina y terraza con parrilla. Bajas expensas y solo 2 departamentos por piso. Palier privado, calefacción por losa radiante, pisos de madera plastificados, habitación principal en suite. Muebles muy lindos y modernos hechos a medida para el departamento. Cocina que da a un segundo patio con lavadero independiente.  ",Venta depto. 4 amb.Caballito gran patio y quincho,POINT (-58.45822 -34.60488400000001),0,1,0,0,1757.3784509269055,86.77688103528621,884.5738983414948,0.9299077445224816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2432.0,11.0
51,6801,house,Caballito,-34.6162237,-58.4500161,250000,114,2192.9824561403507,,2387.64,"Actualmente, hay una propiedad de 3 ambientes, 2 dormitorios y living comedor, baño, cocina, patio, garage y terraza amplia. Si bien la casa necesita de reparaciones estructuralmente esta en buen estado. Ideal para inversor, o familia, con proyección a futuro.",Casa venta,POINT (-58.4500161 -34.6162237),0,0,1,0,820.2377606160878,54.315836401357885,777.9267894236311,0.5805076046657957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2193.0,11.0
52,7100,apartment,Caballito,-34.6088196591,-58.4305307293,140000,54,2592.5925925925926,,2387.64,"Corredor Responsable: Mónica Silvia Martinuzzi - CUCICBA 5172Contacto: Cecilia Berasay - MLS ID # 420621025-31ULTIMO DEPARTAMENTO DEL EDIFICIO !! AMPLIO DEPARTAMENTO DE 2 AMB. de 53,50 m2 CON AMENITIES (solarium, jacuzzi en la terraza, parrilla)      Cocheras opcionales Excelente relación calidad constructiva - precio  ACLARACION : Las fotos corresponden a otro emprendimiento Bahia Blanca 2100 ya terminado de la misma constructora. Los departamentos van a tener las mismas características.  MUY BUENAS TERMINACIONES Y CALIDAD CONSTRUCTIVA   PISOS Piso de porcellanato en ambientes, baños y cocinas; y piso con ceramicos Cerro Negro, San Lorenzo y/o similar en balcones. Porcellanato en los palieres y entrada del edificio.  CIELORRASOS Aplicados de yeso c/buñas y armados en baños y sector cocinas.  REVOQUES Yeso en interiores de los departamentos y palieres. En el resto de las partes comunes del edificio fino a la cal. Terminación en el exterior del edificio con salpicado plastico tipo Quimtex y/o similar.  CARPINTERIAS INTERIORES: Marcos de chapa doblada BWG 18 y hojas de placa de madera mdf para pintar. Herrajes tipo sanatorio pesado o similar.  EXTERIORES: Marcos y hojas de aluminio anodizado color natural tipo Modena o similar. Vidrios con  DVH sólo en puertas ventanas del frente. No se prevee ningun dispositivo de oscurecimiento.  Hall de ingreso: Blindex o carpintería de chapa doblada BWG 18 y vidrio en la puerta de acceso.  PLACARES En los dormitorios tendrá placard con frente integral espejado e interior completo.  MUEBLES DE COCINA Bajo mesadas y alacenas con interiores en Melamina, puertas y laterales en haya de 18 mm con cantos enchapados en PVC o aluminio.  PINTURA / IMPERMEABILIZACIONES Terminación de paredes con pintura al latex; marcos y barandas metálicas con sintético.  Se utilizará para las impermeabilizaciones de las terrazas APR1, producto que se utiliza para impermeabilizar piscinas y cuenta con una garantía de 10 años del fabricante.  MESADAS En las cocinas se colocará mesada de granito Gris Mara o Amarello de 2,5 cm de espesor y zócalos de 6 cm con bacha simple de acero inoxidable. Espacio previsto para lavarropas bajo mesada.  COCINA Se proveerá cocina marca Longvie o similar de 4 hornallas y horno a gas y campanas de extracción de acero inoxidable marca TST o similar con conducto de salida al exterior a los 4 vientos.  ARTEFACTOS DE BAÑO Las unidades se entregan con artefactos blancos de la linea Dama Senso de ROCA o similar, bañeras de marca CAPEA y Vanitorys de 0,60 m de ancho.  GRIFERIAS Y ACCESORIOS La bronceria es de la linea Arizona de FV o similar y monocomando línea Swing de FV o similar en las mesadas de cocina. Colocación de kit de 8 accesorios para baño.   CALEFACCION / REFRIGERACION Provisión e instalación de equipos individuales frio/calor tipo split de 1o marca en todos los ambientes, incluyendo los desagües de condensación.  AGUA CALIENTE Será central, provista por termotanques a gas de 300 litros cada uno marca Rheem o similar.  INSTALACION ELECTRICA La instalación se realizará de acuerdo a los reglamentos de Edenor y el ENRE, con llaves termomagnéticas y disyuntores, llaves, tomas, bocas de TV, bocas de telefonia y portero eléctrico. Tapas y teclas marca Jeluz modelo Verona o similar. Artefactos de luz en áreas comunes (hall, palieres y balcones).  PORTERO VISOR Se entrega con sistema de portero visor blanco con cámara de seguridad incorporada en planta baja y timbre de palier.  INSTALACION DE GAS La instalación se realizará de acuerdo a los reglamentos de Metrogas para la alimentación de las cocinas y termos centrales.  MAMPOSTERIA Muros exteriores de ladrillo hueco de 0,15m con aislación hidrófuga. Divisiones interiores con ladrillos cerámicos de 0,10m. Balcones en hormigón a la vista.  ASCENSOR Se instalarán dos (2) ascensores automáticos de Alta Velocidad y Maniobra selectiva.  Las medidas son aproximadas y surgirán de escritura y planos.  ",VENTA DEPTO. FLORES  2 AMB. de 54 m2 CON AMENITIES,POINT (-58.4305307293 -34.6088196591),0,1,0,0,714.8444129166004,213.64078182074144,317.3104805986222,0.28028840456217524,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2593.0,5.0
53,7170,apartment,Caballito,-34.6098063,-58.4547167,98000,42,2333.333333333333,,2387.64,"PAYSANDU 1248Edificio a estrenar en el corazón de caballito. A mts de Av. Gaona y a 4 cuadras del Cid Campeador en pleno corazón de Caballito. Hermoso Mono ambiente con balcón corrido. Cómoda cocina incorporada y amplio baño completo. Edificio con Amenities: SUM, parrillas y solarium con duchas. Sup total: 42,2 m2. Opción cocheras desde U$S 21.500.Entrega: abril 2018. Se ofrece financiación!Ahora obtené beneficios asociándote sin costo al Club Openprop en  con nosotros al .OPENPROP Desarrollos Inmobiliarios",Hermoso 1 amb con balcon A ESTRENAR -  3 C,POINT (-58.4547167 -34.6098063),0,1,0,0,1621.224754188037,125.585411310108,418.0901635186229,0.4523030053785181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2333.0,4.0
56,7370,apartment,Caballito,-34.6196087,-58.4297248,116000,38,3052.631578947369,,2387.64,"A ESTRENAR, EXCELENTE CONSTRUCCION, TERMINACIONES DE PRIMER NIVEL !! A UNA CUADRA DE AV. LA PLATA, A DOS DE AV. RIVADAVIA Y A OS DE AV. JUAN B. ALBERDI. IMPECABLE MONOAMBIENTE AL CONTRAFRENTE - MUY AMPLIO Y LUMINOSO, CON BALCÓN CORRIDO Y LAVADERO. PARRILLA INCORPORADA AL BALCÓN. COCINA INTEGRADA Y SANITARIO COMPLETO -. BAULERA PROPIA, PISOS DE PORCELLANATO. EQUIPOS DE AIRE FRIO/CALOR...AMENITIES: SUM, PARRILLA, DUCHA ESCOCESA, DECK Y SOLARIUM.. COCHERA OPTATIVA USD 20000.-TAMBIÉN PUEDEN CONTACTARME POR WHATSAPP 11 ",GUAYAQUIL AL 100 - A ESTRENAR - MONOAMBIENTE CON BALCÓN  - 45M2 - CABALLITO,POINT (-58.4297248 -34.61960870000001),0,1,0,0,488.9885177416808,92.41683378254767,74.34907997071966,0.21404354376297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053.0,4.0
58,7390,apartment,Caballito,-34.6132024,-58.4308999,147472,66,2234.4245454545453,,2387.64,Eduardo Acevedo 231. 3 ambientes Baño y toilette.Posibilidad de financiar hasta el 50% del precio publicado en cuotas a convenir ajustables por el indice CAC.Tenencia aproximada 2019Características del edificio- Edificio de 7 pisos.- Importante hall de entrada con revestimientos de primera calidad.- Cerramiento de blindex.- Ascensor automático de acero inoxidable.- Parrilla - solárium - espacio para laundry.- Cocheras optativas en PB.Características de las unidades- Estufas de tiro balanceado en dormitorios.- Cocinas de 4 hornallas.- Conexión para lavarropas bajo mesada - Agua caliente central.- Pisos flotantes.- Grandes ventanas con cortinas de enrollar.- Aberturas con marcos de chapa y hojas de aluminio.- Desagüe para aire acondicionado.- Puertas internas enchapadas en madera.- Herrajes de bronce.- Interior de placard en dormitorios con frentes.- Tabique divisor(1A-1B)- Muebles bajo mesadas y alacenas en laminado plástico.- Mesada de granito con bacha doble de acero inoxidable.- Grifería Queija o similar.- Baños y toillete  3 amb  con revestimiento cerámico de primera calidad.- Artefactos de baños Ferrum o similar. ,3 ambiente Con financiacion directa de la constructora! ,POINT (-58.43089989999999 -34.6132024),0,1,0,0,256.6865310457412,90.85697622018736,642.7058719983041,0.3965834668379781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2234.0,7.0
60,7821,apartment,Caballito,-34.6187075,-58.4407304,78000,38,2052.6315789473683,,2387.64,"- Práctico y cómodo departamento en pleno corazón de Caballito Primera junta CON INCREIBLE VISTA PANORÁMICA, ubicado a 1 cuadra de Av. RIVADAVIA, el SUBTE y el tren Sarmiento; y a 3 cuadras de Av. Acoyte. (inmejorable ubicación de por medios de transporte), Barrio comercial seguro, y RODEADO de 2 PLAZAS y un PARQUE (a menos de 100mts) ubicado en YERBAL y Rojas (Caballito Primera Junta).- Opcion a amoblamiento (consultar)- 2 ambientes completamente independientes- Cocina separada Cómoda y Luminosa, Baño con Ducha y Bidet-Matic, - Piso de parquet- Balcón corrido con una vista verde e increible- Muy luminoso todo el día!, hermosos atardeceres.- Circa a plaza Crisólogo Larralde, a 100 metros el Parque Giordano Bruno, a 70 metros el Parque lindero al ferrocarril, a 4 cuadras de el inmenso Parque Rivadavia.- Zona con muy buenos servicios, a dos Cuadras se hallan 2 complejos de Cine y un Shoping, a media cuadra hay un inmenso Mercado de comidas.- El depto. esta Próximo al parque Rivadavia, al Shopping mall y complejo de cines Village Caballito. Rodeado de estacionamientos, bancos, farmacias, peluquerías, supermercados, lavaderos, bares, restaurantes y comercios de todo tipo.- Departamento de época.",Departamento de 2 ambientes excepcional vista!! - Apto Crédito!!,POINT (-58.4407304 -34.6187075),0,1,0,0,192.78946433274947,48.46966461102695,454.14038882838236,0.09099104010869999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053.0,4.0
61,7963,apartment,Caballito,-34.6058091,-58.4534805,183500,79,2322.784810126582,,2387.64,"3 ambientes, ideal para vivir con cocina comedor diarioAmbos Dormitorios en SuiteToilette de recepción - Triple Frente- Cantidad y Calidad de Amenities y de Espacios Comunes de esparcimiento.- Arquitectura de Diseño, Vanguardia y Categoria.- Vistas Abiertas garantizadas por Zonificación Predefinida- Ubicado en una de las principales arterias de Caballito, a pasos de Av. Juan B Justo y del Cid Campeador. **Las medidas son aproximadas y al solo efecto orientativo, las reales surgirán del plano de subdivisión**",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2323.0,8.0
62,7964,apartment,Caballito,-34.6058091,-58.4534805,188600,79,2387.3417721518986,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2387.0,8.0
64,7966,apartment,Caballito,-34.6058091,-58.4534805,173800,77,2257.142857142857,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2257.0,8.0
65,7967,apartment,Caballito,-34.6058091,-58.4534805,163200,77,2119.4805194805194,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2119.0,8.0
66,7968,apartment,Caballito,-34.6058091,-58.4534805,79800,36,2216.6666666666665,,2387.64,"Monoambiente Divisible en un Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Monoambiente Divisible Luminoso,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2217.0,4.0
67,7969,apartment,Caballito,-34.6058091,-58.4534805,85500,36,2375.0,,2387.64,Monoambiente Divisible,Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.0,4.0
68,7970,apartment,Caballito,-34.6058091,-58.4534805,88900,36,2469.444444444445,,2387.64,Monoambiente Divisible,Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469.0,4.0
69,7971,apartment,Caballito,-34.6058091,-58.4534805,180300,75,2404.0,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2404.0,8.0
70,7972,apartment,Caballito,-34.6058091,-58.4534805,183900,75,2452.0,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2452.0,8.0
71,7973,apartment,Caballito,-34.6058091,-58.4534805,187600,75,2501.333333333333,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2501.0,8.0
72,7974,apartment,Caballito,-34.6058091,-58.4534805,191400,75,2552.0,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2552.0,8.0
73,7975,apartment,Caballito,-34.6058091,-58.4534805,125600,48,2616.6666666666665,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2617.0,5.0
74,7976,apartment,Caballito,-34.6058091,-58.4534805,128100,48,2668.75,,2387.64,"Emprendimiento ícono en la zona, Caballito Norte. Sobre Av. San Martin al 1700.Edificio de Categoría de triple frente, con gran diseño arquitectónico y calidad de terminacionesCuenta con unidades de 1, 2 y 3 ambientes. Algunas unidades cuentan con balcones aterrazados y cocina independienteLas unidades pueden ser unificadas para armarse a gusto de cada clienteMultiamenities:SUM - Sala de Juegos - Piscina - Spa, Sauna y Vestuarios - Fitness Center - Espacio Social - Microcine - Business Center - Sky Park con Huerta.Cocheras opcionalesPerspectivas artísticas del emprendimiento. El mobiliario fue incluido a título ilustrativo y no forma parte del contrato. Material sujeto a alteraciones.",Departamento - Caballito Norte,POINT (-58.45348050000001 -34.6058091),0,1,0,0,1469.1076881148242,271.30596579231315,859.3911541097957,0.9001615222345224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2669.0,5.0
